X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.480284743,53.5430068840001,3726,2022/08/03 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,101 AV/95A ST,3,8,2022,2022/08/03
-113.497658185,53.512338406,3727,2022/08/03 12:00:00+00,Drugs,Drug Violations,Drugs,104 ST/76 AV,3,8,2022,2022/08/03
-113.502914125,53.55141086,3728,2022/08/03 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,106 ST/107 AV,3,8,2022,2022/08/03
-113.523504138,53.560816635,3729,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,112 AV/117 ST,3,8,2022,2022/08/03
-113.517611951,53.5388515770001,3730,2022/08/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,100 AV/114 ST,3,8,2022,2022/08/03
-113.637047429,53.533135842,3731,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,182 ST/97A AV,3,8,2022,2022/08/03
-113.507822407,53.4847943290001,3732,2022/08/03 12:00:00+00,Violent,Personal Violence,Robbery Commercial,107 ST/47 AV,3,8,2022,2022/08/03
-113.487139158,53.5610531350001,3733,2022/08/03 12:00:00+00,Violent,Personal Violence,Assault,112 AV/95 ST,3,8,2022,2022/08/03
-113.466895985,53.5293739790001,3734,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Over $5000,91 ST/CONNORS RD,3,8,2022,2022/08/03
-113.497567611,53.5190709510001,3735,2022/08/03 12:00:00+00,Violent,Personal Violence,Assault,104 ST/83 AV,3,8,2022,2022/08/03
-113.49924261,53.5361775440001,3736,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 ST/104 ST,3,8,2022,2022/08/03
-113.443474452,53.5847067980001,3737,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,FORT RD/FORT RD,3,8,2022,2022/08/03
-113.486089835,53.5254175150001,3738,2022/08/03 12:00:00+00,Non-Violent,Property,Fraud - Financial,90 AV/99 ST,3,8,2022,2022/08/03
-113.534113537,53.541426411,3739,2022/08/03 12:00:00+00,Non-Violent,Property,Break and Enter Residential,123 ST/JASPER AV,3,8,2022,2022/08/03
-113.414252981,53.607083351,3740,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,MILLER BV/MILLER BV,3,8,2022,2022/08/03
-113.443913536,53.4628556060001,3741,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,72 ST/LAKEWOOD RD,3,8,2022,2022/08/03
-113.518861751,53.449033974,3742,2022/08/03 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,111A ST/SADDLEBACK RD,3,8,2022,2022/08/03
-113.488971538,53.543470933,3743,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/99 ST,3,8,2022,2022/08/03
-113.510270184,53.537246345,3744,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,110 ST/99 AV,3,8,2022,2022/08/03
-113.527001133,53.562430486,3745,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,113 AV/119 ST,3,8,2022,2022/08/03
-113.479681311,53.636085022,3746,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,174 AV/91 ST,3,8,2022,2022/08/03
-113.639626587,53.559589789,3747,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/184 ST,3,8,2022,2022/08/03
-113.488906119,53.593729088,3748,2022/08/03 12:00:00+00,Disorder,General Disorder,Suspicious Person,133 AV/95A ST,3,8,2022,2022/08/03
-113.503493148,53.5161410310001,3749,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 ST/80 AV,3,8,2022,2022/08/03
-113.601187305,53.530659422,3750,2022/08/03 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,162 ST/94A AV,3,8,2022,2022/08/03
-113.411532022,53.5548071790001,3751,2022/08/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,107A AV/45 ST,3,8,2022,2022/08/03
-113.490214089,53.5703887280001,3752,2022/08/03 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,118 AV/96 ST,3,8,2022,2022/08/03
-113.368625525,53.4810226560001,3753,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,17 ST/17 ST,3,8,2022,2022/08/03
-113.474619876,53.5518484130001,3754,2022/08/03 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,105A AV/90 ST,3,8,2022,2022/08/03
-113.490185558,53.5537109650001,3755,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,108 AV/97 ST,3,8,2022,2022/08/03
-113.515813582,53.5409408020001,3756,2022/08/03 12:00:00+00,Disorder,General Disorder,Suspicious Person,JASPER AV/113 ST,3,8,2022,2022/08/03
-113.490174329,53.564247746,3757,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,114 AV/96 ST,3,8,2022,2022/08/03
-113.590328158,53.5412927610001,3758,2022/08/03 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,156 ST/STONY PLAIN RD,3,8,2022,2022/08/03
-113.63011158,53.523759544,3759,2022/08/03 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,178 ST/89 AV,3,8,2022,2022/08/03
-113.614024415,53.4416528670001,3760,2022/08/03 12:00:00+00,Non-Violent,Property,Break and Enter Residential,WHITELAW LN/WHITELAW PL,3,8,2022,2022/08/03
-113.515672558,53.4881383640001,3761,2022/08/03 12:00:00+00,Violent,Personal Violence,Assault,111 ST/51 AV,3,8,2022,2022/08/03
-113.49740666,53.540924945,3762,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,103 ST/JASPER AV,3,8,2022,2022/08/03
-113.571490265,53.436304196,3763,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,MULLEN WY/RABBIT HILL RD,3,8,2022,2022/08/03
-113.528869616,53.550978634,3764,2022/08/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,107 AV/120 ST,3,8,2022,2022/08/03
-113.472554293,53.4066910940001,3765,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,CRABAPPLE LN SW/CRABAPPLE RU SW,3,8,2022,2022/08/03
-113.418437636,53.539639623,3766,2022/08/03 12:00:00+00,Non-Violent,Property,Fraud - Financial,50 ST/50 ST,3,8,2022,2022/08/03
-113.495960559,53.4235480630001,3767,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,103A ST SW/103A ST SW,3,8,2022,2022/08/03
-113.480731266,53.5487262030001,3768,2022/08/03 12:00:00+00,Violent,Personal Violence,Assault,104 AV/95 ST,3,8,2022,2022/08/03
-113.419045734,53.4246848980001,3769,2022/08/03 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,ELLERSLIE RD SW/ELLERSLIE RD SW,3,8,2022,2022/08/03
-113.547696844,53.397648728,3770,2022/08/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,DANIELS CR SW/DESROCHERS BV SW,3,8,2022,2022/08/03
-113.512118633,53.5545859760001,3771,2022/08/03 12:00:00+00,Violent,Personal Violence,Assault,109 AV/111 ST,3,8,2022,2022/08/03
-113.489490806,53.5462907310001,3772,2022/08/03 12:00:00+00,Non-Violent,Property,Fraud Personal,103A AV/99 ST,3,8,2022,2022/08/03
-113.502909798,53.562700342,3773,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/113 AV,3,8,2022,2022/08/03
-113.393647381,53.6155189040001,3774,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,153 AV/34 ST,3,8,2022,2022/08/03
-113.363567479,53.4822373910001,3775,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,WHITEMUD DR/WHITEMUD DR,9,9,2022,2022/09/09
-113.515672558,53.4881383640001,3776,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/51 AV,9,9,2022,2022/09/09
-113.508318724,53.562617066,3777,2022/08/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 ST/113 AV,3,8,2022,2022/08/03
-113.493707854,53.5873530760001,3778,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/129 AV,2,8,2022,2022/08/02
-113.502914125,53.55141086,3779,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/107 AV,2,8,2022,2022/08/02
-113.371766002,53.508517462,3780,2022/08/02 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,18 ST/73 AV,2,8,2022,2022/08/02
-113.479718484,53.4530245080001,3781,2022/08/02 12:00:00+00,Violent,Sexual Violations,Indecent Act,23 AV/23 AV,2,8,2022,2022/08/02
-113.510518307,53.4935213250001,3782,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/57 AV,2,8,2022,2022/08/02
-113.424578448,53.575080647,3783,2022/08/02 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,121 AV/54 ST,2,8,2022,2022/08/02
-113.441390127,53.575115506,3784,2022/08/02 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,121 AV/65 ST,2,8,2022,2022/08/02
-113.371873121,53.5070323030001,3785,2022/08/02 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,18 ST/70 AV,2,8,2022,2022/08/02
-113.629535438,53.5183586620001,3786,2022/08/02 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,177A ST/85 AV,2,8,2022,2022/08/02
-113.492048715,53.588772749,3787,2022/08/02 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint Firearm,97 ST/97 ST,2,8,2022,2022/08/02
-113.497467626,53.493091733,3788,2022/08/02 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 ST/CALGARY TR,2,8,2022,2022/08/02
-113.526045977,53.6274065170001,3789,2022/08/02 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,118 ST/DUNLUCE RD,2,8,2022,2022/08/02
-113.445246737,53.446911512,3790,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,18 AV/18 AV,2,8,2022,2022/08/02
-113.610291544,53.545095383,3791,2022/08/02 12:00:00+00,Disorder,General Disorder,Trouble with Person,102B AV/167 ST,2,8,2022,2022/08/02
-113.531918308,53.460374453,3792,2022/08/02 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,116 ST/27 AV,2,8,2022,2022/08/02
-113.449600991,53.6082687210001,3793,2022/08/02 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,147 AV/72 ST,2,8,2022,2022/08/02
-113.469440556,53.501894367,3794,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,95A ST/65 AV,2,8,2022,2022/08/02
-113.439557594,53.586623586,3795,2022/08/02 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,64 ST/BELVEDERE GT,2,8,2022,2022/08/02
-113.622807687,53.541591436,3796,2022/08/02 12:00:00+00,Violent,Personal Violence,Assault,175 ST/STONY PLAIN RD,2,8,2022,2022/08/02
-113.490915941,53.555462779,3797,2022/08/02 12:00:00+00,Violent,Personal Violence,Robbery Personal,109 AV/97 ST,2,8,2022,2022/08/02
-113.502971348,53.5708328590001,3798,2022/08/02 12:00:00+00,Non-Violent,Property,Fraud Personal,106 ST/118 AV,2,8,2022,2022/08/02
-113.483363583,53.546403942,3799,2022/08/02 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,103 AV/96 ST,2,8,2022,2022/08/02
-113.386221376,53.5997299110001,3800,2022/08/02 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,137 AV/VICTORIA TR,2,8,2022,2022/08/02
-113.411322473,53.450619267,3801,2022/08/02 12:00:00+00,Disorder,General Disorder,Trouble with Person,19 AV/45 ST,2,8,2022,2022/08/02
-113.63011158,53.523759544,3802,2022/08/02 12:00:00+00,Disorder,General Disorder,Trespassing,178 ST/89 AV,2,8,2022,2022/08/02
-113.490752283,53.4416387810001,3803,2022/08/02 12:00:00+00,Non-Violent,Property,Property Damage,102 ST/13 AV,2,8,2022,2022/08/02
-113.471107429,53.4289217450001,3804,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,5 AV SW/90 ST SW,2,8,2022,2022/08/02
-113.422239238,53.5385300840001,3805,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,CAPILANO TC/CAPILANO TC,2,8,2022,2022/08/02
-113.418437636,53.539639623,3806,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,2,8,2022,2022/08/02
-113.477167807,53.6411706040001,3807,2022/08/02 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,180 AV/91 ST,2,8,2022,2022/08/02
-113.530831777,53.540943242,3808,2022/08/02 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,121 ST/JASPER AV,2,8,2022,2022/08/02
-113.614862826,53.4423086510001,3809,2022/08/02 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,WHITELAW LN/WINDERMERE RD,2,8,2022,2022/08/02
-113.476950346,53.4110476390001,3810,2022/08/02 12:00:00+00,Non-Violent,Property,Fraud Personal,24 AV SW/24 AV SW,2,8,2022,2022/08/02
-113.497621066,53.5170787810001,3811,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 ST/81 AV,2,8,2022,2022/08/02
-113.414622114,53.5845930070001,3812,2022/08/02 12:00:00+00,Disorder,General Disorder,Suspicious Person,126 AV/47 ST,2,8,2022,2022/08/02
-113.670093094,53.4744872270001,3813,2022/08/02 12:00:00+00,Non-Violent,Property,Theft Under $5000,EVANS WN/EVANS WN,2,8,2022,2022/08/02
-113.609262612,53.536454227,3814,2022/08/02 12:00:00+00,Disorder,General Disorder,Trouble with Person,98A AV/99A AV,2,8,2022,2022/08/02
-113.620564774,53.541369752,3815,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,9,9,2022,2022/09/09
-113.623278117,53.5585326,3816,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Over $5000,110A AV/175 ST,21,9,2022,2022/09/21
-113.464400342,53.520046705,3817,2022/09/21 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,84 AV/89 ST,21,9,2022,2022/09/21
-113.432332437,53.462383892,3818,2022/09/21 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,31 AV/YOUVILLE DR,21,9,2022,2022/09/21
-113.425509573,53.4594700870001,3819,2022/09/21 12:00:00+00,Non-Violent,Property,Break and Enter Residential,28 AV/YOUVILLE DR,21,9,2022,2022/09/21
-113.490296418,53.5411539410001,3820,2022/09/21 12:00:00+00,Non-Violent,Property,Fraud - Financial,100 ST/JASPER AV,21,9,2022,2022/09/21
-113.404206404,53.6000290950001,3821,2022/09/21 12:00:00+00,Violent,Personal Violence,Robbery Personal,139 AV/40 ST,21,9,2022,2022/09/21
-113.393713264,53.5703764740001,3822,2022/09/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,118 AV/34 ST,21,9,2022,2022/09/21
-113.55549928,53.5605284700001,3823,2022/09/21 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,135 ST/WEST MOUNT TC,21,9,2022,2022/09/21
-113.504765923,53.5409305840001,3824,2022/09/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,107 ST/JASPER AV,21,9,2022,2022/09/21
-113.515801106,53.55887884,3825,2022/09/21 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,111 AV/113 ST,21,9,2022,2022/09/21
-113.426065136,53.4461249460001,3826,2022/09/21 12:00:00+00,Disorder,General Disorder,Suspicious Vehicle,17 AV/55 ST,21,9,2022,2022/09/21
-113.524520108,53.528015806,3827,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,NOT NAMED RD/NOT NAMED RD,21,9,2022,2022/09/21
-113.531274271,53.5103546060001,3828,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,74 AV/116 ST,21,9,2022,2022/09/21
-113.458325766,53.519025766,3829,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,83 AV/85 ST,21,9,2022,2022/09/21
-113.54130155,53.6041609810001,3830,2022/09/21 12:00:00+00,Disorder,General Disorder,Suspicious Person,127 ST/142 AV,21,9,2022,2022/09/21
-113.707990838,53.5177145050001,3831,2022/09/21 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,227 ST/ROSENTHAL BV,21,9,2022,2022/09/21
-113.610342426,53.5443499020001,3832,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,102A AV/167 ST,21,9,2022,2022/09/21
-113.499414234,53.556694475,3833,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,KINGSWAY /KINGSWAY ,21,9,2022,2022/09/21
-113.529546072,53.629510274,3834,2022/09/21 12:00:00+00,Non-Violent,Property,Theft Under $5000,167A AV/120 ST,21,9,2022,2022/09/21
-113.510288779,53.5412308860001,3835,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/HERMITAGE PARK RD,20,9,2022,2022/09/20
-113.441398894,53.5735651030001,3836,2022/09/20 12:00:00+00,Disorder,General Disorder,Trespassing,120 AV/65 ST,20,9,2022,2022/09/20
-113.51027593,53.548261434,3837,2022/09/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 AV/110 ST,20,9,2022,2022/09/20
-113.443494758,53.599603201,3838,2022/09/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,137 AV/137 AV,20,9,2022,2022/09/20
-113.46396375,53.617158331,3839,2022/09/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,155 AV/155 AV,20,9,2022,2022/09/20
-113.587238536,53.5559657860001,3840,2022/09/20 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,154 ST/110 AV,20,9,2022,2022/09/20
-113.608191728,53.5185249040001,3841,2022/09/20 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,166 ST/85 AV,20,9,2022,2022/09/20
-113.482846049,53.5122817060001,3842,2022/09/20 12:00:00+00,Non-Violent,Property,Fraud - Financial,76 AV/98 ST,20,9,2022,2022/09/20
-113.454846595,53.5412225790001,3843,2022/09/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,101 AV/83 ST,20,9,2022,2022/09/20
-113.467256335,53.5869641310001,3844,2022/09/20 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,128A AV/82 ST,20,9,2022,2022/09/20
-113.479488174,53.601920492,3845,2022/09/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,139 AV/90 ST,20,9,2022,2022/09/20
-113.580308864,53.539267819,3846,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/100A AV,20,9,2022,2022/09/20
-113.447723819,53.5447250060001,3847,2022/09/20 12:00:00+00,Non-Violent,Property,Break and Enter Residential,103 AV/78 ST,20,9,2022,2022/09/20
-113.493706121,53.5688265920001,3848,2022/09/20 12:00:00+00,Non-Violent,Property,Break and Enter Residential,101 ST/117 AV,20,9,2022,2022/09/20
-113.500854301,53.5559571420001,3849,2022/09/20 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,105 ST/105 ST,20,9,2022,2022/09/20
-113.424017278,53.444101903,3850,2022/09/20 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,14A AV/54 ST,20,9,2022,2022/09/20
-113.434226395,53.4429673760001,3851,2022/09/20 12:00:00+00,Disorder,General Disorder,Trouble with Person,13 AV/13 AV,20,9,2022,2022/09/20
-113.515789875,53.5430164970001,3852,2022/09/20 12:00:00+00,Non-Violent,Property,Possession Stolen Property,102 AV/113 ST,20,9,2022,2022/09/20
-113.620564774,53.541369752,3853,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,20,9,2022,2022/09/20
-113.526480139,53.568487142,3854,2022/09/20 12:00:00+00,Non-Violent,Property,Property Damage,AIRPORT RD/119 ST,20,9,2022,2022/09/20
-113.412612715,53.6069593230001,3855,2022/09/20 12:00:00+00,Non-Violent,Property,Fraud Personal,144 AV/MILLER BV,20,9,2022,2022/09/20
-113.453112067,53.6317486130001,3856,2022/09/20 12:00:00+00,Violent,Personal Violence,Assault,72 ST/72 ST,20,9,2022,2022/09/20
-113.488245335,53.5985032770001,3857,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,NORTHGATE MALL RD/NORTHGATE MALL RD,20,9,2022,2022/09/20
-113.497361511,53.537245344,3858,2022/09/20 12:00:00+00,Disorder,Mischief/Graffiti,Graffiti,99 AV/103 ST,20,9,2022,2022/09/20
-113.399135535,53.4540512830001,3859,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/38 ST,20,9,2022,2022/09/20
-113.513952551,53.5530019720001,3860,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 AV/112 ST,20,9,2022,2022/09/20
-113.462324857,53.629847447,3861,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,78 ST/168A AV,20,9,2022,2022/09/20
-113.465508601,53.571951503,3862,2022/09/20 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/81 ST,20,9,2022,2022/09/20
-113.480486526,53.5497279030001,3863,2022/09/19 12:00:00+00,Non-Violent,Property,Break and Enter Residential,105 AV/105 AV,19,9,2022,2022/09/19
-113.52275068,53.6193102010001,3864,2022/09/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 ST/157 AV,19,9,2022,2022/09/19
-113.491172537,53.6212640970001,3865,2022/09/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,160 AV/97 ST,19,9,2022,2022/09/19
-113.614005905,53.5161620960001,3866,2022/09/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,169B ST/82A AV,19,9,2022,2022/09/19
-113.442927958,53.605204579,3867,2022/09/19 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,66 ST/66 ST,19,9,2022,2022/09/19
-113.511900767,53.493844708,3868,2022/09/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,109 ST/109 ST,19,9,2022,2022/09/19
-113.455478821,53.5977256720001,3869,2022/09/19 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,135A AV/74 ST,19,9,2022,2022/09/19
-113.512045817,53.5181003750001,3870,2022/09/19 12:00:00+00,Disorder,General Disorder,Trouble with Person,109 ST/82 AV,19,9,2022,2022/09/19
-113.493539057,53.6267741070001,3871,2022/09/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,164 AV/98 ST,19,9,2022,2022/09/19
-113.504755422,53.54776845,3872,2022/09/19 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 ST/105 AV,19,9,2022,2022/09/19
-113.438155731,53.5703703930001,3873,2022/09/19 12:00:00+00,Violent,Personal Violence,Assault,118 AV/63 ST,19,9,2022,2022/09/19
-113.411923827,53.62299984,3874,2022/09/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,49 ST/162A AV,19,9,2022,2022/09/19
-113.525132147,53.597865783,3875,2022/09/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,118 ST/135A AV,19,9,2022,2022/09/19
-113.523819951,53.601370493,3876,2022/09/19 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,118 ST/139 AV,19,9,2022,2022/09/19
